;FLIGHT;GATE;DEPARTURE;PAX ARRIVAL;STATUS;SPAWN;SHIFT
6976;WZZ|1|590|D8;19;590;378;NORMAL;SOUTH;240
6977;WZZ|1|590|D8;19;590;378;NORMAL;SOUTH;240
1796;RYR|1|600|D55;24;600;378;NORMAL;SOUTH;240
2148;EZY|1|630|D69;21;630;378;NORMAL;SOUTH;240
1343;BAW|1|485|D91;16;485;379;NORMAL;SOUTH;240
1419;LGL|1|500|D32;23;500;379;NORMAL;SOUTH;240
1640;DLA|1|520|D36;13;520;379;NORMAL;SOUTH;240
6908;DLA|1|520|D36;13;520;379;NORMAL;SOUTH;240
1551;EJU|1|540|D32;1;540;379;NORMAL;SOUTH;240
1357;DLH|1|545|D5;9;545;379;NORMAL;SOUTH;240
2186;RYR|1|545|D4;10;545;379;NORMAL;NORTH;240
2214;VLG|1|555|D43;24;555;379;NORMAL;NORTH;240
7182;VLG|1|555|D43;24;555;379;NORMAL;NORTH;240
1612;EJU|1|565|D43;18;565;379;NORMAL;SOUTH;240
1504;EJU|1|580|D23;23;580;379;NORMAL;NORTH;240
1712;EJU|1|580|D23;23;580;379;NORMAL;NORTH;240
6848;EJU|1|580|D23;23;580;379;NORMAL;NORTH;240
6849;EJU|1|580|D23;23;580;379;NORMAL;NORTH;240
1446;GFA|1|585|D50;17;585;379;NORMAL;SOUTH;240
1545;EJU|1|625|D62;7;625;379;NORMAL;SOUTH;240
1948;RYR|1|645|D6;3;645;379;NORMAL;NORTH;240
2268;RYR|1|650|D23;6;650;379;NORMAL;SOUTH;240
1346;DLA|1|520|D36;13;520;380;NORMAL;SOUTH;240
1533;EJU|1|540|D32;1;540;380;NORMAL;NORTH;240
6868;EJU|1|540|D32;1;540;380;NORMAL;NORTH;240
6869;EJU|1|540|D32;1;540;380;NORMAL;NORTH;240
1376;RYR|1|545|D4;10;545;380;NORMAL;SOUTH;240
6802;RYR|1|545|D4;10;545;380;NORMAL;SOUTH;240
1843;RYR|1|555|D41;3;555;380;NORMAL;NORTH;240
2092;RYR|1|555|D41;3;555;380;NORMAL;NORTH;240
7007;RYR|1|555|D41;3;555;380;NORMAL;NORTH;240
1693;EJU|1|565|D43;18;565;380;NORMAL;SOUTH;240
6932;EJU|1|565|D43;18;565;380;NORMAL;SOUTH;240
6933;EJU|1|565|D43;18;565;380;NORMAL;SOUTH;240
1366;VLG|1|580|D27;12;580;380;NORMAL;SOUTH;240
1522;QTR|1|580|D26;20;580;380;NORMAL;SOUTH;240
1734;ASL|1|580|D25;10;580;380;NORMAL;SOUTH;240
2255;VLG|1|580|D27;12;580;380;NORMAL;SOUTH;240
1544;WZZ|1|590|D8;19;590;380;NORMAL;NORTH;240
1565;WZZ|1|590|D8;19;590;380;NORMAL;SOUTH;240
1777;WZZ|1|590|D8;19;590;380;NORMAL;SOUTH;240
2257;WZZ|1|590|D8;19;590;380;NORMAL;NORTH;240
6877;WZZ|1|590|D8;19;590;380;NORMAL;SOUTH;240
6878;WZZ|1|590|D8;19;590;380;NORMAL;SOUTH;240
7206;WZZ|1|590|D8;19;590;380;NORMAL;NORTH;240
7207;WZZ|1|590|D8;19;590;380;NORMAL;NORTH;240
1474;DAL|1|600|D53;14;600;380;NORMAL;SOUTH;240
1525;DAL|1|600|D53;14;600;380;NORMAL;SOUTH;240
1595;RYR|1|600|D55;24;600;380;NORMAL;SOUTH;240
6861;DAL|1|600|D53;14;600;380;NORMAL;SOUTH;240
6862;DAL|1|600|D53;14;600;380;NORMAL;SOUTH;240
6863;DAL|1|600|D53;14;600;380;NORMAL;SOUTH;240
6864;DAL|1|600|D53;14;600;380;NORMAL;SOUTH;240
1681;RYR|1|605|D64;13;605;380;NORMAL;SOUTH;240
1780;VLG|1|610|D49;4;610;380;NORMAL;SOUTH;240
1993;VLG|1|610|D49;4;610;380;NORMAL;NORTH;240
2552;RYR|1|615|D53;1;615;380;NORMAL;SOUTH;240
1438;EJU|1|505|D91;7;505;381;NORMAL;SOUTH;240
1704;DLA|1|520|D36;13;520;381;NORMAL;SOUTH;240
1356;RYR|1|545|D4;10;545;381;NORMAL;SOUTH;240
1750;EWG|1|545|D3;11;545;381;NORMAL;SOUTH;240
1889;DLH|1|545|D5;9;545;381;NORMAL;SOUTH;240
1339;EJU|1|565|D43;18;565;381;NORMAL;SOUTH;240
1458;EJU|1|565|D43;18;565;381;NORMAL;SOUTH;240
1559;EJU|1|565|D43;18;565;381;NORMAL;SOUTH;240
6833;EJU|1|565|D43;18;565;381;NORMAL;SOUTH;240
1365;QTR|1|580|D26;20;580;381;NORMAL;SOUTH;240
1694;VLG|1|580|D27;12;580;381;NORMAL;NORTH;240
1847;ASL|1|580|D25;10;580;381;NORMAL;NORTH;240
1968;DAL|1|600|D53;14;600;381;NORMAL;NORTH;240
1526;RYR|1|605|D64;13;605;381;NORMAL;SOUTH;240
1760;RYR|1|605|D64;13;605;381;NORMAL;SOUTH;240
6978;RYR|1|605|D64;13;605;381;NORMAL;SOUTH;240
6979;RYR|1|605|D64;13;605;381;NORMAL;SOUTH;240
1417;BAW|1|485|D91;16;485;382;NORMAL;NORTH;240
1661;BXI|1|510|D38;8;510;382;NORMAL;SOUTH;240
1924;BXI|1|510|D38;8;510;382;NORMAL;NORTH;240
1496;EJU|1|530|D43;22;530;382;NORMAL;SOUTH;240
1690;WZZ|1|535|D75;15;535;382;NORMAL;SOUTH;240
1605;RYR|1|545|D4;10;545;382;NORMAL;SOUTH;240
1787;DLH|1|545|D5;9;545;382;NORMAL;SOUTH;240
1380;VLG|1|555|D43;24;555;382;NORMAL;SOUTH;240
2215;VLG|1|555|D43;24;555;382;NORMAL;NORTH;240
6804;VLG|1|555|D43;24;555;382;NORMAL;SOUTH;240
7183;VLG|1|555|D43;24;555;382;NORMAL;NORTH;240
7184;VLG|1|555|D43;24;555;382;NORMAL;NORTH;240
7185;VLG|1|555|D43;24;555;382;NORMAL;NORTH;240
7186;VLG|1|555|D43;24;555;382;NORMAL;NORTH;240
1649;EJU|1|565|D43;18;565;382;NORMAL;SOUTH;240
1791;EJU|1|580|D23;23;580;382;NORMAL;NORTH;240
1897;ASL|1|580|D25;10;580;382;NORMAL;SOUTH;240
2333;VLG|1|580|D27;12;580;382;NORMAL;SOUTH;240
6983;EJU|1|580|D23;23;580;382;NORMAL;NORTH;240
7222;VLG|1|580|D27;12;580;382;NORMAL;SOUTH;240
7223;VLG|1|580|D27;12;580;382;NORMAL;SOUTH;240
2031;WZZ|1|590|D8;19;590;382;NORMAL;NORTH;240
1509;RYR|1|595|D90;6;595;382;NORMAL;NORTH;240
2313;RYR|1|605|D64;13;605;382;NORMAL;SOUTH;240
2349;AUA|1|615|D54;5;615;382;NORMAL;SOUTH;240
7240;AUA|1|615|D54;5;615;382;NORMAL;SOUTH;240
1662;BXI|1|510|D38;8;510;383;NORMAL;SOUTH;240
6917;BXI|1|510|D38;8;510;383;NORMAL;SOUTH;240
1449;DLA|1|520|D36;13;520;383;NORMAL;SOUTH;240
1883;WZZ|1|530|D46;19;530;383;NORMAL;SOUTH;240
1863;DLH|1|545|D5;9;545;383;NORMAL;NORTH;240
1885;RYR|1|545|D4;10;545;383;NORMAL;NORTH;240
2155;RYR|1|545|D4;10;545;383;NORMAL;NORTH;240
7154;RYR|1|545|D4;10;545;383;NORMAL;NORTH;240
2091;RYR|1|555|D41;3;555;383;NORMAL;SOUTH;240
1561;EJU|1|580|D23;23;580;383;NORMAL;SOUTH;240
1652;ASL|1|580|D25;10;580;383;NORMAL;SOUTH;240
1778;RYR|1|595|D90;6;595;383;NORMAL;NORTH;240
1922;RYR|1|615|D53;1;615;383;NORMAL;NORTH;240
1465;BXI|1|510|D38;8;510;384;NORMAL;SOUTH;240
2078;BXI|1|510|D38;8;510;384;NORMAL;SOUTH;240
6835;BXI|1|510|D38;8;510;384;NORMAL;SOUTH;240
6836;BXI|1|510|D38;8;510;384;NORMAL;SOUTH;240
6837;BXI|1|510|D38;8;510;384;NORMAL;SOUTH;240
6838;BXI|1|510|D38;8;510;384;NORMAL;SOUTH;240
7115;BXI|1|510|D38;8;510;384;NORMAL;SOUTH;240
1470;WZZ|1|535|D75;15;535;384;NORMAL;SOUTH;240
1859;EJU|1|540|D32;1;540;384;NORMAL;NORTH;240
1748;EWG|1|545|D3;11;545;384;NORMAL;SOUTH;240
1753;DLH|1|545|D5;9;545;384;NORMAL;SOUTH;240
6965;EWG|1|545|D3;11;545;384;NORMAL;SOUTH;240
6966;EWG|1|545|D3;11;545;384;NORMAL;SOUTH;240
6971;DLH|1|545|D5;9;545;384;NORMAL;SOUTH;240
6972;DLH|1|545|D5;9;545;384;NORMAL;SOUTH;240
6973;DLH|1|545|D5;9;545;384;NORMAL;SOUTH;240
1807;RYR|1|555|D41;3;555;384;NORMAL;SOUTH;240
1558;EJU|1|565|D43;18;565;384;NORMAL;SOUTH;240
1489;ASL|1|580|D25;10;580;384;NORMAL;NORTH;240
1715;VLG|1|580|D27;12;580;384;NORMAL;SOUTH;240
1736;WZZ|1|590|D8;19;590;384;NORMAL;NORTH;240
6952;WZZ|1|590|D8;19;590;384;NORMAL;NORTH;240
6953;WZZ|1|590|D8;19;590;384;NORMAL;NORTH;240
6954;WZZ|1|590|D8;19;590;384;NORMAL;NORTH;240
1508;RYR|1|595|D90;6;595;384;NORMAL;SOUTH;240
1657;RYR|1|595|D90;6;595;384;NORMAL;SOUTH;240
6850;RYR|1|595|D90;6;595;384;NORMAL;SOUTH;240
1797;RYR|1|600|D55;24;600;384;NORMAL;NORTH;240
1570;RYR|1|615|D53;1;615;384;NORMAL;SOUTH;240
2425;SWR|1|640|D9;11;640;384;NORMAL;SOUTH;240
1529;BXI|1|510|D38;8;510;385;NORMAL;NORTH;240
6866;BXI|1|510|D38;8;510;385;NORMAL;NORTH;240
6867;BXI|1|510|D38;8;510;385;NORMAL;NORTH;240
1686;EJU|1|530|D43;22;530;385;NORMAL;SOUTH;240
1705;EJU|1|530|D43;22;530;385;NORMAL;SOUTH;240
1483;DLH|1|545|D5;9;545;385;NORMAL;SOUTH;240
1606;RYR|1|545|D4;10;545;385;NORMAL;NORTH;240
1751;RYR|1|545|D4;10;545;385;NORMAL;SOUTH;240
1862;RYR|1|545|D4;10;545;385;NORMAL;NORTH;240
6897;RYR|1|545|D4;10;545;385;NORMAL;NORTH;240
6968;RYR|1|545|D4;10;545;385;NORMAL;SOUTH;240
7015;RYR|1|545|D4;10;545;385;NORMAL;NORTH;240
7016;RYR|1|545|D4;10;545;385;NORMAL;NORTH;240
7017;RYR|1|545|D4;10;545;385;NORMAL;NORTH;240
7018;RYR|1|545|D4;10;545;385;NORMAL;NORTH;240
2677;VLG|1|580|D27;12;580;385;NORMAL;SOUTH;240
1568;RYR|1|595|D90;6;595;385;NORMAL;SOUTH;240
6883;RYR|1|595|D90;6;595;385;NORMAL;SOUTH;240
6884;RYR|1|595|D90;6;595;385;NORMAL;SOUTH;240
1619;AUA|1|615|D54;5;615;385;NORMAL;NORTH;240
1994;RYR|1|615|D53;1;615;385;NORMAL;NORTH;240
1461;WZZ|1|420|D96;2;420;386;NORMAL;SOUTH;240
1439;DLA|1|520|D36;13;520;386;NORMAL;NORTH;240
1479;DLA|1|520|D36;13;520;386;NORMAL;NORTH;240
1624;DLA|1|520|D36;13;520;386;NORMAL;NORTH;240
6828;DLA|1|520|D36;13;520;386;NORMAL;NORTH;240
1782;EJU|1|530|D43;22;530;386;NORMAL;SOUTH;240
1468;WZZ|1|535|D75;15;535;386;NORMAL;SOUTH;240
1549;WZZ|1|535|D75;15;535;386;NORMAL;SOUTH;240
1647;VLG|1|555|D43;24;555;386;NORMAL;NORTH;240
1808;RYR|1|555|D41;3;555;386;NORMAL;NORTH;240
6987;RYR|1|555|D41;3;555;386;NORMAL;NORTH;240
1487;EJU|1|565|D43;18;565;386;NORMAL;SOUTH;240
2096;EJU|1|565|D43;18;565;386;NORMAL;NORTH;240
6842;EJU|1|565|D43;18;565;386;NORMAL;SOUTH;240
6843;EJU|1|565|D43;18;565;386;NORMAL;SOUTH;240
1589;QTR|1|580|D26;20;580;386;NORMAL;SOUTH;240
1716;VLG|1|580|D27;12;580;386;NORMAL;SOUTH;240
2454;EJU|1|580|D23;23;580;386;NORMAL;NORTH;240
6892;QTR|1|580|D26;20;580;386;NORMAL;SOUTH;240
7281;EJU|1|580|D23;23;580;386;NORMAL;NORTH;240
7282;EJU|1|580|D23;23;580;386;NORMAL;NORTH;240
7283;EJU|1|580|D23;23;580;386;NORMAL;NORTH;240
1617;WZZ|1|590|D8;19;590;386;NORMAL;SOUTH;240
1876;RYR|1|595|D90;6;595;386;NORMAL;SOUTH;240
1877;RYR|1|595|D90;6;595;386;NORMAL;NORTH;240
7027;RYR|1|595|D90;6;595;386;NORMAL;SOUTH;240
7028;RYR|1|595|D90;6;595;386;NORMAL;SOUTH;240
7029;RYR|1|595|D90;6;595;386;NORMAL;SOUTH;240
1698;VLG|1|610|D49;4;610;386;NORMAL;NORTH;240
1658;RYR|1|615|D53;1;615;386;NORMAL;SOUTH;240
6913;RYR|1|615|D53;1;615;386;NORMAL;SOUTH;240
6914;RYR|1|615|D53;1;615;386;NORMAL;SOUTH;240
6915;RYR|1|615|D53;1;615;386;NORMAL;SOUTH;240
6916;RYR|1|615|D53;1;615;386;NORMAL;SOUTH;240
2181;EJU|1|625|D62;7;625;386;NORMAL;NORTH;240
7170;EJU|1|625|D62;7;625;386;NORMAL;NORTH;240
1623;EJU|1|425|D91;2;425;387;NORMAL;NORTH;240
1514;WZZ|1|530|D46;19;530;387;NORMAL;SOUTH;240
1706;EJU|1|530|D43;22;530;387;NORMAL;NORTH;240
6852;WZZ|1|530|D46;19;530;387;NORMAL;SOUTH;240
6853;WZZ|1|530|D46;19;530;387;NORMAL;SOUTH;240
6854;WZZ|1|530|D46;19;530;387;NORMAL;SOUTH;240
6855;WZZ|1|530|D46;19;530;387;NORMAL;SOUTH;240
1471;RYR|1|555|D41;3;555;387;NORMAL;SOUTH;240
1611;RYR|1|555|D41;3;555;387;NORMAL;SOUTH;240
1728;VLG|1|555|D43;24;555;387;NORMAL;SOUTH;240
1868;VLG|1|555|D43;24;555;387;NORMAL;SOUTH;240
6899;RYR|1|555|D41;3;555;387;NORMAL;SOUTH;240
6900;RYR|1|555|D41;3;555;387;NORMAL;SOUTH;240
7021;VLG|1|555|D43;24;555;387;NORMAL;SOUTH;240
7022;VLG|1|555|D43;24;555;387;NORMAL;SOUTH;240
7023;VLG|1|555|D43;24;555;387;NORMAL;SOUTH;240
1813;EJU|1|565|D43;18;565;387;NORMAL;SOUTH;240
1592;VLG|1|580|D27;12;580;387;NORMAL;NORTH;240
6893;VLG|1|580|D27;12;580;387;NORMAL;NORTH;240
6894;VLG|1|580|D27;12;580;387;NORMAL;NORTH;240
1779;RYR|1|600|D55;24;600;387;NORMAL;SOUTH;240
2177;RYR|1|615|D53;1;615;387;NORMAL;NORTH;240
2013;EJU|1|625|D62;7;625;387;NORMAL;NORTH;240
2524;EJU|1|625|D62;7;625;387;NORMAL;SOUTH;240
7090;EJU|1|625|D62;7;625;387;NORMAL;NORTH;240
1923;RYR|1|645|D6;3;645;387;NORMAL;NORTH;240
7054;RYR|1|645|D6;3;645;387;NORMAL;NORTH;240
1462;EJU|1|450|D49;14;450;388;NORMAL;NORTH;240
1766;WZZ|1|530|D46;19;530;388;NORMAL;SOUTH;240
2055;WZZ|1|530|D46;19;530;388;NORMAL;NORTH;240
1836;WZZ|1|535|D75;15;535;388;NORMAL;SOUTH;240
1749;EWG|1|545|D3;11;545;388;NORMAL;SOUTH;240
1912;DLH|1|545|D5;9;545;388;NORMAL;SOUTH;240
1974;EWG|1|545|D3;11;545;388;NORMAL;NORTH;240
2085;EWG|1|545|D3;11;545;388;NORMAL;SOUTH;240
6967;EWG|1|545|D3;11;545;388;NORMAL;SOUTH;240
1585;RYR|1|555|D41;3;555;388;NORMAL;NORTH;240
1538;EJU|1|565|D43;18;565;388;NORMAL;NORTH;240
2459;QTR|1|580|D26;20;580;388;NORMAL;SOUTH;240
7286;QTR|1|580|D26;20;580;388;NORMAL;SOUTH;240
7287;QTR|1|580|D26;20;580;388;NORMAL;SOUTH;240
7288;QTR|1|580|D26;20;580;388;NORMAL;SOUTH;240
7289;QTR|1|580|D26;20;580;388;NORMAL;SOUTH;240
1696;RYR|1|595|D90;6;595;388;NORMAL;NORTH;240
1822;RYR|1|595|D90;6;595;388;NORMAL;SOUTH;240
2010;RYR|1|595|D90;6;595;388;NORMAL;NORTH;240
6934;RYR|1|595|D90;6;595;388;NORMAL;NORTH;240
6996;RYR|1|595|D90;6;595;388;NORMAL;SOUTH;240
6997;RYR|1|595|D90;6;595;388;NORMAL;SOUTH;240
6998;RYR|1|595|D90;6;595;388;NORMAL;SOUTH;240
6999;RYR|1|595|D90;6;595;388;NORMAL;SOUTH;240
2106;RYR|1|605|D64;13;605;388;NORMAL;NORTH;240
2110;EJU|1|450|D49;14;450;389;NORMAL;SOUTH;240
1700;BAW|1|485|D91;16;485;389;NORMAL;SOUTH;240
6935;BAW|1|485|D91;16;485;389;NORMAL;SOUTH;240
1685;DLA|1|520|D36;13;520;389;NORMAL;NORTH;240
2054;DLA|1|520|D36;13;520;389;NORMAL;NORTH;240
1801;EJU|1|530|D43;22;530;389;NORMAL;SOUTH;240
2018;WZZ|1|530|D46;19;530;389;NORMAL;NORTH;240
1548;WZZ|1|535|D75;15;535;389;NORMAL;NORTH;240
2000;EJU|1|540|D32;1;540;389;NORMAL;SOUTH;240
7076;EJU|1|540|D32;1;540;389;NORMAL;SOUTH;240
7077;EJU|1|540|D32;1;540;389;NORMAL;SOUTH;240
7078;EJU|1|540|D32;1;540;389;NORMAL;SOUTH;240
1805;EWG|1|545|D3;11;545;389;NORMAL;NORTH;240
1886;RYR|1|545|D4;10;545;389;NORMAL;SOUTH;240
1646;VLG|1|555|D43;24;555;389;NORMAL;SOUTH;240
6909;VLG|1|555|D43;24;555;389;NORMAL;SOUTH;240
6910;VLG|1|555|D43;24;555;389;NORMAL;SOUTH;240
2045;EJU|1|565|D43;18;565;389;NORMAL;SOUTH;240
7103;EJU|1|565|D43;18;565;389;NORMAL;SOUTH;240
7104;EJU|1|565|D43;18;565;389;NORMAL;SOUTH;240
7105;EJU|1|565|D43;18;565;389;NORMAL;SOUTH;240
1633;EJU|1|580|D23;23;580;389;NORMAL;SOUTH;240
1678;VLG|1|580|D27;12;580;389;NORMAL;SOUTH;240
1938;EJU|1|580|D23;23;580;389;NORMAL;SOUTH;240
1966;VLG|1|580|D27;12;580;389;NORMAL;SOUTH;240
1981;EJU|1|580|D23;23;580;389;NORMAL;SOUTH;240
1986;VLG|1|580|D27;12;580;389;NORMAL;SOUTH;240
7070;EJU|1|580|D23;23;580;389;NORMAL;SOUTH;240
7071;EJU|1|580|D23;23;580;389;NORMAL;SOUTH;240
7072;EJU|1|580|D23;23;580;389;NORMAL;SOUTH;240
1566;WZZ|1|590|D8;19;590;389;NORMAL;NORTH;240
6879;WZZ|1|590|D8;19;590;389;NORMAL;NORTH;240
6880;WZZ|1|590|D8;19;590;389;NORMAL;NORTH;240
2228;RYR|1|595|D90;6;595;389;NORMAL;SOUTH;240
7192;RYR|1|595|D90;6;595;389;NORMAL;SOUTH;240
7193;RYR|1|595|D90;6;595;389;NORMAL;SOUTH;240
7194;RYR|1|595|D90;6;595;389;NORMAL;SOUTH;240
2315;ETD|1|610|D48;9;610;389;NORMAL;NORTH;240
2521;VLG|1|610|D49;4;610;389;NORMAL;SOUTH;240
1571;RYR|1|615|D53;1;615;389;NORMAL;SOUTH;240
1719;LOT|1|635|D82;8;635;389;NORMAL;NORTH;240
2112;DLA|1|520|D36;13;520;390;NORMAL;SOUTH;240
2039;EJU|1|530|D43;22;530;390;NORMAL;NORTH;240
7095;EJU|1|530|D43;22;530;390;NORMAL;NORTH;240
7096;EJU|1|530|D43;22;530;390;NORMAL;NORTH;240
7097;EJU|1|530|D43;22;530;390;NORMAL;NORTH;240
2021;WZZ|1|535|D75;15;535;390;NORMAL;NORTH;240
1802;EJU|1|540|D32;1;540;390;NORMAL;SOUTH;240
1973;EJU|1|540|D32;1;540;390;NORMAL;NORTH;240
6984;EJU|1|540|D32;1;540;390;NORMAL;SOUTH;240
7063;EJU|1|540|D32;1;540;390;NORMAL;NORTH;240
1554;EWG|1|545|D3;11;545;390;NORMAL;SOUTH;240
1582;DLH|1|545|D5;9;545;390;NORMAL;SOUTH;240
1604;RYR|1|545|D4;10;545;390;NORMAL;SOUTH;240
1629;DLH|1|545|D5;9;545;390;NORMAL;SOUTH;240
1888;DLH|1|545|D5;9;545;390;NORMAL;SOUTH;240
6907;DLH|1|545|D5;9;545;390;NORMAL;SOUTH;240
7034;DLH|1|545|D5;9;545;390;NORMAL;SOUTH;240
7035;DLH|1|545|D5;9;545;390;NORMAL;SOUTH;240
7036;DLH|1|545|D5;9;545;390;NORMAL;SOUTH;240
1844;EJU|1|565|D43;18;565;390;NORMAL;SOUTH;240
2066;EJU|1|565|D43;18;565;390;NORMAL;NORTH;240
1654;QTR|1|580|D26;20;580;390;NORMAL;NORTH;240
1674;QTR|1|580|D26;20;580;390;NORMAL;SOUTH;240
1917;QTR|1|580|D26;20;580;390;NORMAL;NORTH;240
1941;ASL|1|580|D25;10;580;390;NORMAL;SOUTH;240
7051;QTR|1|580|D26;20;580;390;NORMAL;NORTH;240
7052;QTR|1|580|D26;20;580;390;NORMAL;NORTH;240
7053;QTR|1|580|D26;20;580;390;NORMAL;NORTH;240
1991;DAL|1|600|D53;14;600;390;NORMAL;SOUTH;240
2036;ETD|1|610|D48;9;610;390;NORMAL;NORTH;240
2233;VLG|1|610|D49;4;610;390;NORMAL;NORTH;240
1546;SZN|1|625|D63;2;625;390;NORMAL;NORTH;240
1689;WZZ|1|535|D75;15;535;391;NORMAL;SOUTH;240
1746;EJU|1|540|D32;1;540;391;NORMAL;NORTH;240
1858;EJU|1|540|D32;1;540;391;NORMAL;SOUTH;240
6958;EJU|1|540|D32;1;540;391;NORMAL;NORTH;240
6959;EJU|1|540|D32;1;540;391;NORMAL;NORTH;240
6960;EJU|1|540|D32;1;540;391;NORMAL;NORTH;240
1608;RYR|1|555|D41;3;555;391;NORMAL;SOUTH;240
1914;RYR|1|555|D41;3;555;391;NORMAL;SOUTH;240
1815;EJU|1|565|D43;18;565;391;NORMAL;NORTH;240
6990;EJU|1|565|D43;18;565;391;NORMAL;NORTH;240
6991;EJU|1|565|D43;18;565;391;NORMAL;NORTH;240
1792;QTR|1|580|D26;20;580;391;NORMAL;SOUTH;240
1845;EJU|1|580|D23;23;580;391;NORMAL;SOUTH;240
1940;EJU|1|580|D23;23;580;391;NORMAL;SOUTH;240
1980;EJU|1|580|D23;23;580;391;NORMAL;SOUTH;240
1569;RYR|1|595|D90;6;595;391;NORMAL;SOUTH;240
1637;VLG|1|610|D49;4;610;391;NORMAL;NORTH;240
1878;ETD|1|610|D48;9;610;391;NORMAL;NORTH;240
1947;VLG|1|610|D49;4;610;391;NORMAL;NORTH;240
2401;ETD|1|610|D48;9;610;391;NORMAL;NORTH;240
7270;ETD|1|610|D48;9;610;391;NORMAL;NORTH;240
1659;AFR|1|625|D61;22;625;391;NORMAL;SOUTH;240
2150;AEA|1|635|D84;15;635;391;NORMAL;SOUTH;240
1622;EJU|1|665|D18;5;665;391;NORMAL;SOUTH;240
1687;WZZ|1|530|D46;19;530;392;NORMAL;SOUTH;240
1601;EWG|1|545|D3;11;545;392;NORMAL;SOUTH;240
1586;VLG|1|555|D43;24;555;392;NORMAL;NORTH;240
1810;VLG|1|555|D43;24;555;392;NORMAL;NORTH;240
6890;VLG|1|555|D43;24;555;392;NORMAL;NORTH;240
1587;EJU|1|565|D43;18;565;392;NORMAL;NORTH;240
6891;EJU|1|565|D43;18;565;392;NORMAL;NORTH;240
1614;VLG|1|580|D27;12;580;392;NORMAL;SOUTH;240
1733;EJU|1|580|D23;23;580;392;NORMAL;SOUTH;240
2157;EJU|1|580|D23;23;580;392;NORMAL;NORTH;240
2195;VLG|1|580|D27;12;580;392;NORMAL;SOUTH;240
2196;VLG|1|580|D27;12;580;392;NORMAL;NORTH;240
6901;VLG|1|580|D27;12;580;392;NORMAL;SOUTH;240
6902;VLG|1|580|D27;12;580;392;NORMAL;SOUTH;240
6903;VLG|1|580|D27;12;580;392;NORMAL;SOUTH;240
6904;VLG|1|580|D27;12;580;392;NORMAL;SOUTH;240
6949;EJU|1|580|D23;23;580;392;NORMAL;SOUTH;240
6950;EJU|1|580|D23;23;580;392;NORMAL;SOUTH;240
6951;EJU|1|580|D23;23;580;392;NORMAL;SOUTH;240
7155;EJU|1|580|D23;23;580;392;NORMAL;NORTH;240
7177;VLG|1|580|D27;12;580;392;NORMAL;SOUTH;240
2168;GFA|1|585|D50;17;585;392;NORMAL;NORTH;240
7158;GFA|1|585|D50;17;585;392;NORMAL;NORTH;240
2573;DAL|1|600|D53;14;600;392;NORMAL;NORTH;240
7327;DAL|1|600|D53;14;600;392;NORMAL;NORTH;240
7328;DAL|1|600|D53;14;600;392;NORMAL;NORTH;240
7329;DAL|1|600|D53;14;600;392;NORMAL;NORTH;240
7330;DAL|1|600|D53;14;600;392;NORMAL;NORTH;240
1572;AUA|1|615|D54;5;615;392;NORMAL;SOUTH;240
2664;EJU|1|625|D62;7;625;392;NORMAL;SOUTH;240
1740;DLA|1|520|D36;13;520;393;NORMAL;NORTH;240
1642;WZZ|1|530|D46;19;530;393;NORMAL;SOUTH;240
1725;RYR|1|545|D4;10;545;393;NORMAL;SOUTH;240
1630;RYR|1|555|D41;3;555;393;NORMAL;SOUTH;240
1773;RYR|1|555|D41;3;555;393;NORMAL;SOUTH;240
2095;VLG|1|555|D43;24;555;393;NORMAL;SOUTH;240
1730;EJU|1|565|D43;18;565;393;NORMAL;SOUTH;240
1732;EJU|1|565|D43;18;565;393;NORMAL;NORTH;240
2453;EJU|1|565|D43;18;565;393;NORMAL;NORTH;240
6948;EJU|1|565|D43;18;565;393;NORMAL;NORTH;240
1676;QTR|1|580|D26;20;580;393;NORMAL;SOUTH;240
1756;VLG|1|580|D27;12;580;393;NORMAL;SOUTH;240
1900;VLG|1|580|D27;12;580;393;NORMAL;SOUTH;240
1942;QTR|1|580|D26;20;580;393;NORMAL;NORTH;240
2222;QTR|1|580|D26;20;580;393;NORMAL;SOUTH;240
2430;EJU|1|580|D23;23;580;393;NORMAL;NORTH;240
6926;QTR|1|580|D26;20;580;393;NORMAL;SOUTH;240
7041;VLG|1|580|D27;12;580;393;NORMAL;SOUTH;240
7042;VLG|1|580|D27;12;580;393;NORMAL;SOUTH;240
7187;QTR|1|580|D26;20;580;393;NORMAL;SOUTH;240
7188;QTR|1|580|D26;20;580;393;NORMAL;SOUTH;240
7189;QTR|1|580|D26;20;580;393;NORMAL;SOUTH;240
1990;WZZ|1|590|D8;19;590;393;NORMAL;SOUTH;240
2651;WZZ|1|590|D8;19;590;393;NORMAL;SOUTH;240
7074;WZZ|1|590|D8;19;590;393;NORMAL;SOUTH;240
7378;WZZ|1|590|D8;19;590;393;NORMAL;SOUTH;240
7379;WZZ|1|590|D8;19;590;393;NORMAL;SOUTH;240
7380;WZZ|1|590|D8;19;590;393;NORMAL;SOUTH;240
1919;RYR|1|595|D90;6;595;393;NORMAL;NORTH;240
1944;RYR|1|595|D90;6;595;393;NORMAL;SOUTH;240
2174;RYR|1|605|D64;13;605;393;NORMAL;NORTH;240
7163;RYR|1|605|D64;13;605;393;NORMAL;NORTH;240
7164;RYR|1|605|D64;13;605;393;NORMAL;NORTH;240
7165;RYR|1|605|D64;13;605;393;NORMAL;NORTH;240
